site_id,week_start_date,shift_type,scheduled_hours,actual_hours,agency_hours,overtime_hours,demand_volume,service_level_score
16,2025-01-13,Evening,60,60,0,0,200,0.892
16,2025-01-13,Weekend,48,46,0,0,350,0.911
16,2025-01-20,Morning,101,100,5,0,300,0.937
16,2025-01-20,Afternoon,111,110,0,0,400,0.956
16,2025-01-20,Evening,55,55,0,0,200,0.877
16,2025-01-20,Weekend,48,48,0,0,350,0.901
16,2025-01-27,Morning,88,87,0,0,300,0.934
16,2025-01-27,Afternoon,115,115,0,0,400,0.959
16,2025-01-27,Evening,62,61,0,0,200,0.863
16,2025-01-27,Weekend,47,46,0,0,350,0.906
16,2025-02-03,Morning,89,90,4,0,300,0.937
16,2025-02-03,Afternoon,107,106,0,0,400,0.909
16,2025-02-03,Evening,60,57,0,0,200,0.87
16,2025-02-03,Weekend,46,46,0,0,350,0.916
16,2025-02-10,Morning,90,95,4,0,300,0.956
16,2025-02-10,Afternoon,106,102,0,0,400,0.91
16,2025-02-10,Evening,61,60,2,0,200,0.869
16,2025-02-10,Weekend,48,47,0,0,350,0.872
16,2025-02-17,Morning,91,90,0,0,300,0.935
16,2025-02-17,Afternoon,112,111,0,0,400,0.919
16,2025-02-17,Evening,57,55,0,0,200,0.918
16,2025-02-17,Weekend,44,47,0,3,350,0.895
16,2025-02-24,Morning,90,89,0,0,300,0.912
16,2025-02-24,Afternoon,103,104,0,0,400,0.956
16,2025-02-24,Evening,62,61,0,0,200,0.863
16,2025-02-24,Weekend,47,49,2,0,350,0.905
16,2025-03-03,Morning,96,97,0,0,300,0.917
16,2025-03-03,Afternoon,108,103,0,0,400,0.904
16,2025-03-03,Evening,55,54,0,0,200,0.863
16,2025-03-03,Weekend,46,46,0,0,350,0.864
16,2025-03-10,Morning,95,93,0,0,300,0.949
16,2025-03-10,Afternoon,116,117,0,0,400,0.948
16,2025-03-10,Evening,56,56,0,0,200,0.909
16,2025-03-10,Weekend,46,47,0,2,350,0.885
16,2025-03-17,Morning,91,92,0,0,300,0.913
16,2025-03-17,Afternoon,112,109,3,0,400,0.958
16,2025-03-17,Evening,61,60,0,0,200,0.886
16,2025-03-17,Weekend,47,46,0,0,350,0.912
16,2025-03-24,Morning,98,94,0,0,300,0.921
16,2025-03-24,Afternoon,113,117,5,0,400,0.922
16,2025-03-24,Evening,57,55,0,0,200,0.905
16,2025-03-24,Weekend,46,45,0,0,350,0.884
16,2025-03-31,Morning,96,95,0,0,300,0.94
16,2025-03-31,Afternoon,104,100,0,0,400,0.904
16,2025-03-31,Evening,64,63,0,0,200,0.886
16,2025-03-31,Weekend,47,49,2,1,350,0.897
16,2025-04-07,Morning,92,91,0,0,300,0.934
16,2025-04-07,Afternoon,116,111,0,0,400,0.952
16,2025-04-07,Evening,59,56,0,0,200,0.916
16,2025-04-07,Weekend,48,45,0,0,350,0.887
16,2025-04-14,Morning,89,90,0,0,300,0.938
16,2025-04-14,Afternoon,106,107,4,0,400,0.909
16,2025-04-14,Evening,55,53,0,0,200,0.896
16,2025-04-14,Weekend,41,39,0,0,350,0.914
16,2025-04-21,Morning,95,94,0,0,300,0.946
16,2025-04-21,Afternoon,109,105,0,0,400,0.94
16,2025-04-21,Evening,61,60,0,0,200,0.875
16,2025-04-21,Weekend,43,47,1,3,350,0.917
16,2025-04-28,Morning,102,102,0,0,300,0.913
16,2025-04-28,Afternoon,117,117,0,0,400,0.944
16,2025-04-28,Evening,58,56,0,0,200,0.866
16,2025-04-28,Weekend,43,44,0,1,350,0.912
16,2025-05-05,Morning,102,101,0,0,300,0.925
16,2025-05-05,Afternoon,117,118,0,0,400,0.916
16,2025-05-05,Evening,62,60,0,0,200,0.863
16,2025-05-05,Weekend,46,47,0,3,350,0.861
16,2025-05-12,Morning,98,98,0,0,300,0.932
16,2025-05-12,Afternoon,104,105,0,0,400,0.911
16,2025-05-12,Evening,56,54,0,0,200,0.868
16,2025-05-12,Weekend,43,42,0,0,350,0.883
16,2025-05-19,Morning,95,96,0,0,300,0.954
16,2025-05-19,Afternoon,115,110,0,0,400,0.957
16,2025-05-19,Evening,62,60,0,0,200,0.877
16,2025-05-19,Weekend,44,43,0,1,350,0.887
16,2025-05-26,Morning,93,91,0,0,300,0.905
16,2025-05-26,Afternoon,105,100,0,0,400,0.9
16,2025-05-26,Evening,62,62,0,0,200,0.867
16,2025-05-26,Weekend,44,44,0,0,350,0.886
16,2025-06-02,Morning,96,97,0,0,300,0.957
16,2025-06-02,Afternoon,113,114,0,0,400,0.943
16,2025-06-02,Evening,59,59,0,0,200,0.895
16,2025-06-02,Weekend,42,42,0,1,350,0.887
16,2025-06-09,Morning,96,95,0,0,300,0.914
16,2025-06-09,Afternoon,101,98,0,0,400,0.93
16,2025-06-09,Evening,56,54,0,0,200,0.873
16,2025-06-09,Weekend,44,42,0,0,350,0.883
16,2025-06-16,Morning,101,102,0,0,300,0.919
16,2025-06-16,Afternoon,115,111,0,0,400,0.912
16,2025-06-16,Evening,59,58,0,0,200,0.882
16,2025-06-16,Weekend,43,43,0,0,350,0.87
16,2025-06-23,Morning,94,93,0,0,300,0.953
16,2025-06-23,Afternoon,110,109,0,0,400,0.924
16,2025-06-23,Evening,63,62,0,0,200,0.914
16,2025-06-23,Weekend,47,49,0,4,350,0.886
16,2025-06-30,Morning,99,104,4,0,300,0.929
16,2025-06-30,Afternoon,117,114,0,0,400,0.957
16,2025-06-30,Evening,61,60,0,0,200,0.905
16,2025-06-30,Weekend,48,52,1,3,350,0.875
17,2024-01-01,Morning,156,149,0,0,300,0.915
17,2024-01-01,Afternoon,202,203,0,0,400,0.92
17,2024-01-01,Evening,115,137,22,0,200,0.863
17,2024-01-01,Weekend,80,99,16,3,350,0.808
17,2024-01-08,Morning,162,160,0,0,300,0.948
17,2024-01-08,Afternoon,210,208,0,0,400,0.904
17,2024-01-08,Evening,108,125,18,0,200,0.873
17,2024-01-08,Weekend,87,102,12,6,350,0.818
17,2024-01-15,Morning,164,161,0,0,300,0.912
17,2024-01-15,Afternoon,184,183,0,0,400,0.95
17,2024-01-15,Evening,114,125,12,0,200,0.861
17,2024-01-15,Weekend,89,101,11,2,350,0.856
17,2024-01-22,Morning,182,179,0,0,300,0.903
17,2024-01-22,Afternoon,186,179,0,0,400,0.95
17,2024-01-22,Evening,105,115,16,0,200,0.917
17,2024-01-22,Weekend,87,95,11,2,350,0.812
17,2024-01-29,Morning,179,179,0,0,300,0.958
17,2024-01-29,Afternoon,197,192,0,0,400,0.929
17,2024-01-29,Evening,109,125,18,0,200,0.908
17,2024-01-29,Weekend,90,112,17,6,350,0.834
17,2024-02-05,Morning,181,183,0,0,300,0.901
17,2024-02-05,Afternoon,213,208,0,0,400,0.945
17,2024-02-05,Evening,104,111,13,0,200,0.863
17,2024-02-05,Weekend,84,99,10,4,350,0.805
17,2024-02-12,Morning,180,176,0,0,300,0.916
17,2024-02-12,Afternoon,192,191,0,0,400,0.907
17,2024-02-12,Evening,112,126,15,0,200,0.911
17,2024-02-12,Weekend,85,105,13,7,350,0.842
17,2024-02-19,Morning,158,160,0,0,300,0.949
17,2024-02-19,Afternoon,206,207,0,0,400,0.92
17,2024-02-19,Evening,105,123,19,0,200,0.903
17,2024-02-19,Weekend,87,112,17,6,350,0.801
17,2024-02-26,Morning,176,171,0,0,300,0.945
17,2024-02-26,Afternoon,207,211,0,0,400,0.911
17,2024-02-26,Evening,113,125,12,0,200,0.894
17,2024-02-26,Weekend,91,114,19,4,350,0.844
17,2024-03-04,Morning,171,168,0,0,300,0.908
17,2024-03-04,Afternoon,194,190,0,0,400,0.908
17,2024-03-04,Evening,110,133,22,0,200,0.902
17,2024-03-04,Weekend,78,88,8,2,350,0.838
17,2024-03-11,Morning,180,177,0,0,300,0.948
17,2024-03-11,Afternoon,197,190,0,0,400,0.905
17,2024-03-11,Evening,116,127,18,0,200,0.896
17,2024-03-11,Weekend,81,97,10,7,350,0.855
17,2024-03-18,Morning,162,156,0,0,300,0.959
17,2024-03-18,Afternoon,215,207,0,0,400,0.908
17,2024-03-18,Evening,112,127,15,0,200,0.914
17,2024-03-18,Weekend,87,97,9,6,350,0.844
17,2024-03-25,Morning,178,172,0,0,300,0.958
17,2024-03-25,Afternoon,197,189,0,0,400,0.919
17,2024-03-25,Evening,116,129,19,0,200,0.914
17,2024-03-25,Weekend,87,105,12,8,350,0.851
17,2024-04-01,Morning,179,180,0,0,300,0.933
17,2024-04-01,Afternoon,193,196,0,0,400,0.902
17,2024-04-01,Evening,113,133,20,0,200,0.876
17,2024-04-01,Weekend,83,100,15,4,350,0.857
17,2024-04-08,Morning,165,160,0,0,300,0.958
17,2024-04-08,Afternoon,195,197,0,0,400,0.922
17,2024-04-08,Evening,118,140,25,0,200,0.917
17,2024-04-08,Weekend,82,98,12,5,350,0.844
17,2024-04-15,Morning,180,182,0,0,300,0.94
17,2024-04-15,Afternoon,192,193,0,0,400,0.926
17,2024-04-15,Evening,117,127,17,0,200,0.861
17,2024-04-15,Weekend,88,107,14,4,350,0.853
17,2024-04-22,Morning,167,168,0,0,300,0.9
17,2024-04-22,Afternoon,213,214,0,0,400,0.941
17,2024-04-22,Evening,107,118,16,0,200,0.881
17,2024-04-22,Weekend,88,102,9,7,350,0.859
17,2024-04-29,Morning,177,171,0,0,300,0.912
17,2024-04-29,Afternoon,198,199,0,0,400,0.947
17,2024-04-29,Evening,118,132,20,0,200,0.884
17,2024-04-29,Weekend,81,102,13,7,350,0.831
17,2024-05-06,Morning,169,173,6,0,300,0.929
17,2024-05-06,Afternoon,200,193,0,0,400,0.903
17,2024-05-06,Evening,115,124,11,0,200,0.891
17,2024-05-06,Weekend,83,100,13,3,350,0.839
17,2024-05-13,Morning,160,157,0,0,300,0.907
17,2024-05-13,Afternoon,195,189,0,0,400,0.918
17,2024-05-13,Evening,106,123,18,0,200,0.914
17,2024-05-13,Weekend,85,102,11,6,350,0.852
17,2024-05-20,Morning,178,178,0,0,300,0.912
17,2024-05-20,Afternoon,211,212,0,0,400,0.958
17,2024-05-20,Evening,108,121,13,0,200,0.87
17,2024-05-20,Weekend,89,112,16,7,350,0.809
17,2024-05-27,Morning,160,162,0,0,300,0.949
17,2024-05-27,Afternoon,203,203,0,0,400,0.955
17,2024-05-27,Evening,102,116,20,0,200,0.871
17,2024-05-27,Weekend,78,97,14,6,350,0.804
17,2024-06-03,Morning,165,163,0,0,300,0.934
17,2024-06-03,Afternoon,184,177,0,0,400,0.911
17,2024-06-03,Evening,110,118,11,0,200,0.896
17,2024-06-03,Weekend,90,107,17,4,350,0.816
17,2024-06-10,Morning,174,176,0,0,300,0.929
17,2024-06-10,Afternoon,204,203,0,0,400,0.942
17,2024-06-10,Evening,108,125,17,0,200,0.878
17,2024-06-10,Weekend,78,90,14,3,350,0.853
17,2024-06-17,Morning,166,159,0,0,300,0.954
17,2024-06-17,Afternoon,210,201,0,0,400,0.959
17,2024-06-17,Evening,105,121,14,0,200,0.899
17,2024-06-17,Weekend,86,104,12,8,350,0.813
17,2024-06-24,Morning,182,176,0,0,300,0.94
17,2024-06-24,Afternoon,203,204,7,0,400,0.95
17,2024-06-24,Evening,101,116,17,0,200,0.862
17,2024-06-24,Weekend,84,101,17,4,350,0.857
17,2024-07-01,Morning,181,173,0,0,300,0.904
17,2024-07-01,Afternoon,205,204,0,0,400,0.909
17,2024-07-01,Evening,112,129,21,0,200,0.918
17,2024-07-01,Weekend,82,93,11,3,350,0.835
17,2024-07-08,Morning,182,173,0,0,300,0.932
17,2024-07-08,Afternoon,188,190,0,0,400,0.92
17,2024-07-08,Evening,102,117,21,0,200,0.865
17,2024-07-08,Weekend,82,95,10,4,350,0.819
17,2024-07-15,Morning,162,157,0,0,300,0.928
17,2024-07-15,Afternoon,192,184,0,0,400,0.935
17,2024-07-15,Evening,117,136,23,0,200,0.905
17,2024-07-15,Weekend,89,105,16,4,350,0.857
17,2024-07-22,Morning,159,154,0,0,300,0.913
17,2024-07-22,Afternoon,189,186,0,0,400,0.936
17,2024-07-22,Evening,111,131,24,0,200,0.869
17,2024-07-22,Weekend,83,97,9,7,350,0.839
17,2024-07-29,Morning,179,173,0,0,300,0.958
17,2024-07-29,Afternoon,209,213,0,0,400,0.958
17,2024-07-29,Evening,108,125,18,0,200,0.867
17,2024-07-29,Weekend,84,100,14,3,350,0.848
17,2024-08-05,Morning,182,185,0,0,300,0.949
17,2024-08-05,Afternoon,203,203,0,0,400,0.949
17,2024-08-05,Evening,112,117,11,0,200,0.879
17,2024-08-05,Weekend,80,90,8,2,350,0.821
17,2024-08-12,Morning,165,158,0,0,300,0.943
17,2024-08-12,Afternoon,188,179,0,0,400,0.936
17,2024-08-12,Evening,106,122,18,0,200,0.883
17,2024-08-12,Weekend,88,101,9,6,350,0.806
17,2024-08-19,Morning,182,181,0,0,300,0.953
17,2024-08-19,Afternoon,185,177,0,0,400,0.945
17,2024-08-19,Evening,111,127,19,0,200,0.903
17,2024-08-19,Weekend,89,101,10,5,350,0.833
17,2024-08-26,Morning,181,179,7,0,300,0.942
17,2024-08-26,Afternoon,197,195,0,0,400,0.933
17,2024-08-26,Evening,115,130,16,0,200,0.861
17,2024-08-26,Weekend,86,94,11,2,350,0.828
17,2024-09-02,Morning,168,159,0,0,300,0.902
17,2024-09-02,Afternoon,214,215,0,0,400,0.942
17,2024-09-02,Evening,115,133,20,0,200,0.879
17,2024-09-02,Weekend,90,107,13,3,350,0.813
17,2024-09-09,Morning,177,169,0,0,300,0.93
17,2024-09-09,Afternoon,200,199,0,0,400,0.943
17,2024-09-09,Evening,101,115,15,0,200,0.918
17,2024-09-09,Weekend,80,96,14,6,350,0.809
17,2024-09-16,Morning,183,174,0,0,300,0.952
17,2024-09-16,Afternoon,185,180,0,0,400,0.928
17,2024-09-16,Evening,112,128,14,0,200,0.872
17,2024-09-16,Weekend,83,92,9,4,350,0.829
17,2024-09-23,Morning,170,168,0,0,300,0.959
17,2024-09-23,Afternoon,204,198,0,0,400,0.93
17,2024-09-23,Evening,111,127,20,0,200,0.897
17,2024-09-23,Weekend,87,103,14,7,350,0.846
17,2024-09-30,Morning,168,162,0,0,300,0.946
17,2024-09-30,Afternoon,209,202,0,0,400,0.929
17,2024-09-30,Evening,107,115,12,0,200,0.874
17,2024-09-30,Weekend,84,108,16,7,350,0.835
17,2024-10-07,Morning,182,180,0,0,300,0.953
17,2024-10-07,Afternoon,190,184,0,0,400,0.918
17,2024-10-07,Evening,113,126,15,0,200,0.917
17,2024-10-07,Weekend,88,106,10,7,350,0.851
17,2024-10-14,Morning,170,167,0,0,300,0.907
17,2024-10-14,Afternoon,201,192,0,0,400,0.934
17,2024-10-14,Evening,106,123,16,0,200,0.907
17,2024-10-14,Weekend,80,90,9,5,350,0.851
17,2024-10-21,Morning,159,154,0,0,300,0.95
17,2024-10-21,Afternoon,196,198,0,0,400,0.954
17,2024-10-21,Evening,108,132,22,0,200,0.912
17,2024-10-21,Weekend,85,97,9,7,350,0.832
17,2024-10-28,Morning,168,167,0,0,300,0.95
17,2024-10-28,Afternoon,200,203,0,0,400,0.909
17,2024-10-28,Evening,105,115,14,0,200,0.879
17,2024-10-28,Weekend,82,96,8,6,350,0.845
17,2024-11-04,Morning,177,173,0,0,300,0.941
17,2024-11-04,Afternoon,214,217,0,0,400,0.956
17,2024-11-04,Evening,112,134,20,0,200,0.88
17,2024-11-04,Weekend,90,104,16,3,350,0.845
17,2024-11-11,Morning,168,164,0,0,300,0.95
17,2024-11-11,Afternoon,195,196,0,0,400,0.955
17,2024-11-11,Evening,112,124,16,0,200,0.862
17,2024-11-11,Weekend,88,102,11,7,350,0.836
17,2024-11-18,Morning,168,168,6,0,300,0.923
17,2024-11-18,Afternoon,185,176,0,0,400,0.959
17,2024-11-18,Evening,104,120,19,0,200,0.909
17,2024-11-18,Weekend,79,92,13,2,350,0.811
17,2024-11-25,Morning,156,156,0,0,300,0.908
17,2024-11-25,Afternoon,194,196,0,0,400,0.926
17,2024-11-25,Evening,112,136,23,0,200,0.873
17,2024-11-25,Weekend,88,106,16,6,350,0.813
17,2024-12-02,Morning,166,161,0,0,300,0.951
17,2024-12-02,Afternoon,197,196,0,0,400,0.954
17,2024-12-02,Evening,112,132,18,0,200,0.911
17,2024-12-02,Weekend,83,97,9,6,350,0.851
17,2024-12-09,Morning,182,175,0,0,300,0.954
17,2024-12-09,Afternoon,215,217,0,0,400,0.959
17,2024-12-09,Evening,118,129,14,0,200,0.872
17,2024-12-09,Weekend,84,106,18,8,350,0.854
17,2024-12-16,Morning,178,176,0,0,300,0.952
17,2024-12-16,Afternoon,210,212,0,0,400,0.916
17,2024-12-16,Evening,105,117,11,0,200,0.886
17,2024-12-16,Weekend,83,100,9,7,350,0.857
17,2024-12-23,Morning,182,177,0,0,300,0.944
17,2024-12-23,Afternoon,194,195,0,0,400,0.902
17,2024-12-23,Evening,115,137,24,0,200,0.919
17,2024-12-23,Weekend,86,101,8,6,350,0.81
17,2024-12-30,Morning,162,158,0,0,300,0.949
17,2024-12-30,Afternoon,193,190,0,0,400,0.948
17,2024-12-30,Evening,116,129,15,0,200,0.894
17,2024-12-30,Weekend,84,105,13,7,350,0.819
17,2025-01-06,Morning,167,167,0,0,300,0.931
17,2025-01-06,Afternoon,208,212,8,0,400,0.921
17,2025-01-06,Evening,113,125,12,0,200,0.905
17,2025-01-06,Weekend,85,95,9,4,350,0.846
17,2025-01-13,Morning,170,162,0,0,300,0.954
17,2025-01-13,Afternoon,184,193,9,0,400,0.953
17,2025-01-13,Evening,112,126,20,0,200,0.862
17,2025-01-13,Weekend,81,98,14,7,350,0.857
17,2025-01-20,Morning,164,158,0,0,300,0.926
17,2025-01-20,Afternoon,207,221,11,0,400,0.949
17,2025-01-20,Evening,113,125,11,0,200,0.886
17,2025-01-20,Weekend,91,107,9,6,350,0.851
17,2025-01-27,Morning,173,170,0,0,300,0.901
17,2025-01-27,Afternoon,187,180,0,0,400,0.91
17,2025-01-27,Evening,107,129,20,0,200,0.868
17,2025-01-27,Weekend,88,95,9,3,350,0.826
17,2025-02-03,Morning,181,183,7,0,300,0.937
17,2025-02-03,Afternoon,190,183,0,0,400,0.919
17,2025-02-03,Evening,116,131,16,0,200,0.887
17,2025-02-03,Weekend,84,99,15,4,350,0.833
17,2025-02-10,Morning,162,158,0,0,300,0.908
17,2025-02-10,Afternoon,197,200,0,0,400,0.952
17,2025-02-10,Evening,118,130,16,0,200,0.874
17,2025-02-10,Weekend,84,104,18,4,350,0.854
17,2025-02-17,Morning,164,158,0,0,300,0.918
17,2025-02-17,Afternoon,187,181,0,0,400,0.928
17,2025-02-17,Evening,116,131,19,0,200,0.87
17,2025-02-17,Weekend,87,100,10,4,350,0.829
17,2025-02-24,Morning,171,173,0,0,300,0.903
17,2025-02-24,Afternoon,199,194,0,0,400,0.926
17,2025-02-24,Evening,116,134,20,0,200,0.896
17,2025-02-24,Weekend,88,102,10,4,350,0.827
17,2025-03-03,Morning,165,158,0,0,300,0.938
17,2025-03-03,Afternoon,214,208,0,0,400,0.937
17,2025-03-03,Evening,102,117,21,0,200,0.862
17,2025-03-03,Weekend,88,113,18,7,350,0.826
17,2025-03-10,Morning,161,162,0,0,300,0.905
17,2025-03-10,Afternoon,189,187,0,0,400,0.911
17,2025-03-10,Evening,112,122,15,0,200,0.864
17,2025-03-10,Weekend,88,99,14,2,350,0.834
17,2025-03-17,Morning,178,173,0,0,300,0.902
17,2025-03-17,Afternoon,204,201,0,0,400,0.92
17,2025-03-17,Evening,118,140,23,0,200,0.86
17,2025-03-17,Weekend,81,97,10,8,350,0.82
17,2025-03-24,Morning,170,168,0,0,300,0.937
17,2025-03-24,Afternoon,196,197,0,0,400,0.949
17,2025-03-24,Evening,115,127,14,0,200,0.879
17,2025-03-24,Weekend,79,93,9,6,350,0.84
17,2025-03-31,Morning,170,173,0,0,300,0.954
17,2025-03-31,Afternoon,185,190,7,0,400,0.951
17,2025-03-31,Evening,108,117,13,0,200,0.897
17,2025-03-31,Weekend,86,99,9,5,350,0.8
17,2025-04-07,Morning,157,157,0,0,300,0.93
17,2025-04-07,Afternoon,210,211,0,0,400,0.904
17,2025-04-07,Evening,107,126,21,0,200,0.866
17,2025-04-07,Weekend,78,93,15,5,350,0.833
17,2025-04-14,Morning,161,156,0,0,300,0.92
17,2025-04-14,Afternoon,198,198,0,0,400,0.932
17,2025-04-14,Evening,113,122,14,0,200,0.92
17,2025-04-14,Weekend,91,114,15,8,350,0.845
17,2025-04-21,Morning,183,182,6,0,300,0.94
17,2025-04-21,Afternoon,202,199,0,0,400,0.91
17,2025-04-21,Evening,113,123,15,0,200,0.897
17,2025-04-21,Weekend,89,105,13,6,350,0.844
17,2025-04-28,Morning,175,166,0,0,300,0.942
17,2025-04-28,Afternoon,194,184,0,0,400,0.959
17,2025-04-28,Evening,104,123,19,0,200,0.865
17,2025-04-28,Weekend,80,96,14,6,350,0.83
17,2025-05-05,Morning,157,152,0,0,300,0.927
17,2025-05-05,Afternoon,185,187,0,0,400,0.934
17,2025-05-05,Evening,108,117,11,0,200,0.887
17,2025-05-05,Weekend,81,97,13,4,350,0.848
17,2025-05-12,Morning,167,161,0,0,300,0.905
17,2025-05-12,Afternoon,210,200,0,0,400,0.947
17,2025-05-12,Evening,116,124,13,0,200,0.864
17,2025-05-12,Weekend,80,101,17,5,350,0.841
17,2025-05-19,Morning,170,172,6,0,300,0.95
17,2025-05-19,Afternoon,203,195,0,0,400,0.954
17,2025-05-19,Evening,116,130,16,0,200,0.898
17,2025-05-19,Weekend,83,95,8,3,350,0.804
17,2025-05-26,Morning,163,163,0,0,300,0.911
17,2025-05-26,Afternoon,185,178,0,0,400,0.919
17,2025-05-26,Evening,116,131,13,0,200,0.901
17,2025-05-26,Weekend,83,97,11,4,350,0.852
17,2025-06-02,Morning,176,171,0,0,300,0.947
17,2025-06-02,Afternoon,197,187,0,0,400,0.923
17,2025-06-02,Evening,107,118,17,0,200,0.902
17,2025-06-02,Weekend,84,97,10,3,350,0.845
17,2025-06-09,Morning,161,163,0,0,300,0.918
17,2025-06-09,Afternoon,189,189,0,0,400,0.92
17,2025-06-09,Evening,109,116,13,0,200,0.914
17,2025-06-09,Weekend,91,111,19,3,350,0.806
17,2025-06-16,Morning,176,172,0,0,300,0.902
17,2025-06-16,Afternoon,196,191,0,0,400,0.936
17,2025-06-16,Evening,118,134,17,0,200,0.919
17,2025-06-16,Weekend,85,101,11,4,350,0.818
17,2025-06-23,Morning,182,180,0,0,300,0.922
17,2025-06-23,Afternoon,196,194,0,0,400,0.951
17,2025-06-23,Evening,104,123,22,0,200,0.86
17,2025-06-23,Weekend,91,111,16,8,350,0.823
17,2025-06-30,Morning,158,159,0,0,300,0.953
17,2025-06-30,Afternoon,196,196,7,0,400,0.906
17,2025-06-30,Evening,105,113,14,0,200,0.907
17,2025-06-30,Weekend,82,97,14,3,350,0.845
18,2024-01-01,Morning,172,163,0,0,300,0.91
18,2024-01-01,Afternoon,208,208,0,0,400,0.907
18,2024-01-01,Evening,104,105,0,0,200,0.869
18,2024-01-01,Weekend,85,81,0,0,350,0.86
18,2024-01-08,Morning,174,174,0,0,300,0.941
18,2024-01-08,Afternoon,211,210,0,0,400,0.949
18,2024-01-08,Evening,111,112,0,0,200,0.899
18,2024-01-08,Weekend,80,78,0,0,350,0.899
18,2024-01-15,Morning,169,176,5,0,300,0.937
18,2024-01-15,Afternoon,206,197,0,0,400,0.937
18,2024-01-15,Evening,107,108,0,0,200,0.876
18,2024-01-15,Weekend,90,91,0,5,350,0.907
18,2024-01-22,Morning,165,160,0,0,300,0.949
18,2024-01-22,Afternoon,196,195,0,0,400,0.906
18,2024-01-22,Evening,105,106,0,0,200,0.902
18,2024-01-22,Weekend,78,78,0,0,350,0.898
18,2024-01-29,Morning,171,170,0,0,300,0.905
18,2024-01-29,Afternoon,186,186,0,0,400,0.913
18,2024-01-29,Evening,110,108,0,0,200,0.867
18,2024-01-29,Weekend,83,89,0,5,350,0.899
18,2024-02-05,Morning,182,179,0,0,300,0.904
18,2024-02-05,Afternoon,187,190,0,0,400,0.927
18,2024-02-05,Evening,116,116,0,0,200,0.899
18,2024-02-05,Weekend,83,83,0,0,350,0.918
18,2024-02-12,Morning,160,153,0,0,300,0.904
18,2024-02-12,Afternoon,187,187,0,0,400,0.934
18,2024-02-12,Evening,105,100,0,0,200,0.87
18,2024-02-12,Weekend,86,84,0,0,350,0.876
18,2024-02-19,Morning,167,161,0,0,300,0.91
18,2024-02-19,Afternoon,193,183,0,0,400,0.93
18,2024-02-19,Evening,112,107,0,0,200,0.897
18,2024-02-19,Weekend,86,84,0,0,350,0.906
18,2024-02-26,Morning,176,177,0,0,300,0.919
18,2024-02-26,Afternoon,211,205,0,0,400,0.904
18,2024-02-26,Evening,118,117,0,0,200,0.881
18,2024-02-26,Weekend,88,85,0,0,350,0.914
18,2024-03-04,Morning,167,161,0,0,300,0.922
18,2024-03-04,Afternoon,200,203,0,0,400,0.934
18,2024-03-04,Evening,107,104,0,0,200,0.911
18,2024-03-04,Weekend,88,86,0,0,350,0.863
18,2024-03-11,Morning,174,173,0,0,300,0.959
18,2024-03-11,Afternoon,187,179,0,0,400,0.924
18,2024-03-11,Evening,112,111,0,0,200,0.89
18,2024-03-11,Weekend,84,85,0,3,350,0.916
18,2024-03-18,Morning,169,164,0,0,300,0.935
18,2024-03-18,Afternoon,186,180,0,0,400,0.93
18,2024-03-18,Evening,109,108,3,0,200,0.9
18,2024-03-18,Weekend,84,83,0,0,350,0.886
18,2024-03-25,Morning,161,169,6,0,300,0.911
18,2024-03-25,Afternoon,206,196,0,0,400,0.926
18,2024-03-25,Evening,108,109,0,0,200,0.868
18,2024-03-25,Weekend,89,87,0,0,350,0.878
18,2024-04-01,Morning,181,174,0,0,300,0.957
18,2024-04-01,Afternoon,209,218,9,0,400,0.922
18,2024-04-01,Evening,113,109,0,0,200,0.886
18,2024-04-01,Weekend,84,80,0,0,350,0.888
18,2024-04-08,Morning,159,152,0,0,300,0.913
18,2024-04-08,Afternoon,187,194,10,0,400,0.93
18,2024-04-08,Evening,103,102,0,0,200,0.877
18,2024-04-08,Weekend,85,81,0,0,350,0.9
18,2024-04-15,Morning,161,160,0,0,300,0.9
18,2024-04-15,Afternoon,209,202,0,0,400,0.94
18,2024-04-15,Evening,114,108,0,0,200,0.861
18,2024-04-15,Weekend,85,90,0,8,350,0.885
18,2024-04-22,Morning,174,176,0,0,300,0.941
18,2024-04-22,Afternoon,194,194,0,0,400,0.932
18,2024-04-22,Evening,103,108,6,0,200,0.905
18,2024-04-22,Weekend,83,85,0,2,350,0.911
18,2024-04-29,Morning,171,167,0,0,300,0.917
18,2024-04-29,Afternoon,214,208,0,0,400,0.902
18,2024-04-29,Evening,111,106,0,0,200,0.879
18,2024-04-29,Weekend,83,84,0,0,350,0.908
18,2024-05-06,Morning,157,153,0,0,300,0.917
18,2024-05-06,Afternoon,213,204,0,0,400,0.901
18,2024-05-06,Evening,104,109,4,0,200,0.886
18,2024-05-06,Weekend,84,84,0,0,350,0.903
18,2024-05-13,Morning,161,159,0,0,300,0.926
18,2024-05-13,Afternoon,208,201,0,0,400,0.91
18,2024-05-13,Evening,101,102,0,0,200,0.881
18,2024-05-13,Weekend,79,78,0,3,350,0.89
18,2024-05-20,Morning,168,163,0,0,300,0.911
18,2024-05-20,Afternoon,185,188,0,0,400,0.923
18,2024-05-20,Evening,111,109,0,0,200,0.886
18,2024-05-20,Weekend,82,81,3,0,350,0.891
18,2024-05-27,Morning,175,174,0,0,300,0.916
18,2024-05-27,Afternoon,204,201,0,0,400,0.935
18,2024-05-27,Evening,108,104,0,0,200,0.885
18,2024-05-27,Weekend,87,92,0,4,350,0.889
